complaint_id,type,state,city,amount_lost,age,gender,date,description,status
547,Identity Theft,Karnataka,Mangalore,27496,25,Male,2023-02-19 00:00:00,Victim reported identity theft incident in Mangalore.,Closed
548,Crypto Scam,Karnataka,Bengaluru,28129,44,Female,2023-03-04 00:00:00,Victim reported crypto scam incident in Bengaluru.,Open
549,Crypto Scam,Karnataka,Mangalore,10273,31,Female,2023-10-03 00:00:00,Victim reported crypto scam incident in Mangalore.,Open
550,Phishing,Karnataka,Bengaluru,6224,29,Female,2023-08-26 00:00:00,Victim reported phishing incident in Bengaluru.,Under Investigation
551,Loan Scam,Karnataka,Mangalore,11151,56,Male,2023-01-03 00:00:00,Victim reported loan scam incident in Mangalore.,Closed
552,UPI Fraud,Karnataka,Bengaluru,43381,40,Female,2023-06-15 00:00:00,Victim reported upi fraud incident in Bengaluru.,Closed
553,UPI Fraud,Karnataka,Mangalore,16995,50,Female,2023-07-29 00:00:00,Victim reported upi fraud incident in Mangalore.,Open
554,KYC Scam,Karnataka,Mysuru,8110,26,Male,2023-12-05 00:00:00,Victim reported kyc scam incident in Mysuru.,Under Investigation
555,Credit Card Fraud,Karnataka,Mysuru,39808,28,Male,2023-04-19 00:00:00,Victim reported credit card fraud incident in Mysuru.,Under Investigation
556,Job Scam,Karnataka,Mangalore,7664,44,Female,2023-05-17 00:00:00,Victim reported job scam incident in Mangalore.,Under Investigation
557,KYC Scam,Karnataka,Mangalore,30037,22,Female,2023-05-17 00:00:00,Victim reported kyc scam incident in Mangalore.,Open
558,Loan Scam,Karnataka,Mysuru,8908,54,Male,2023-09-12 00:00:00,Victim reported loan scam incident in Mysuru.,Under Investigation
559,KYC Scam,Karnataka,Mysuru,42698,45,Female,2023-02-27 00:00:00,Victim reported kyc scam incident in Mysuru.,Under Investigation
560,Crypto Scam,Karnataka,Bengaluru,4360,60,Male,2023-05-23 00:00:00,Victim reported crypto scam incident in Bengaluru.,Open
561,Identity Theft,Karnataka,Mysuru,49363,39,Male,2023-04-15 00:00:00,Victim reported identity theft incident in Mysuru.,Open
562,Loan Scam,Karnataka,Bengaluru,41319,32,Male,2023-11-21 00:00:00,Victim reported loan scam incident in Bengaluru.,Closed
563,UPI Fraud,Karnataka,Bengaluru,24040,34,Male,2023-11-19 00:00:00,Victim reported upi fraud incident in Bengaluru.,Open
564,Job Scam,Karnataka,Mangalore,14670,21,Female,2023-07-13 00:00:00,Victim reported job scam incident in Mangalore.,Under Investigation
565,Loan Scam,Karnataka,Mangalore,11554,58,Female,2023-10-23 00:00:00,Victim reported loan scam incident in Mangalore.,Open
566,Identity Theft,Karnataka,Mangalore,24681,59,Female,2023-11-15 00:00:00,Victim reported identity theft incident in Mangalore.,Closed
567,Credit Card Fraud,Karnataka,Bengaluru,4655,41,Female,2023-01-01 00:00:00,Victim reported credit card fraud incident in Bengaluru.,Closed
568,Phishing,Karnataka,Bengaluru,19058,22,Male,2023-11-14 00:00:00,Victim reported phishing incident in Bengaluru.,Closed
569,Online Shopping Fraud,Karnataka,Mysuru,32117,42,Female,2023-07-14 00:00:00,Victim reported online shopping fraud incident in Mysuru.,Under Investigation
570,Social Media Hack,Karnataka,Mysuru,9644,19,Female,2023-02-21 00:00:00,Victim reported social media hack incident in Mysuru.,Closed
571,Identity Theft,Karnataka,Mangalore,35087,27,Female,2023-03-12 00:00:00,Victim reported identity theft incident in Mangalore.,Closed
572,Job Scam,Karnataka,Bengaluru,44146,22,Female,2023-02-17 00:00:00,Victim reported job scam incident in Bengaluru.,Open
573,UPI Fraud,Karnataka,Bengaluru,26536,44,Male,2023-09-11 00:00:00,Victim reported upi fraud incident in Bengaluru.,Closed
574,Crypto Scam,Karnataka,Mysuru,12638,44,Male,2023-03-21 00:00:00,Victim reported crypto scam incident in Mysuru.,Closed
575,Online Shopping Fraud,Karnataka,Mangalore,8263,19,Male,2023-08-19 00:00:00,Victim reported online shopping fraud incident in Mangalore.,Under Investigation
576,Credit Card Fraud,Karnataka,Bengaluru,30247,46,Female,2023-05-08 00:00:00,Victim reported credit card fraud incident in Bengaluru.,Open
577,Credit Card Fraud,Karnataka,Bengaluru,19855,45,Male,2023-08-10 00:00:00,Victim reported credit card fraud incident in Bengaluru.,Open
578,Identity Theft,Karnataka,Bengaluru,29491,41,Female,2023-02-21 00:00:00,Victim reported identity theft incident in Bengaluru.,Under Investigation
579,KYC Scam,Karnataka,Mysuru,1895,41,Male,2023-05-25 00:00:00,Victim reported kyc scam incident in Mysuru.,Open
580,Credit Card Fraud,Karnataka,Bengaluru,35367,50,Male,2023-09-15 00:00:00,Victim reported credit card fraud incident in Bengaluru.,Under Investigation
581,UPI Fraud,Karnataka,Mangalore,46967,59,Male,2023-12-30 00:00:00,Victim reported upi fraud incident in Mangalore.,Under Investigation
582,KYC Scam,Karnataka,Bengaluru,9152,40,Female,2023-04-11 00:00:00,Victim reported kyc scam incident in Bengaluru.,Under Investigation
583,UPI Fraud,Karnataka,Mysuru,26482,49,Male,2023-05-19 00:00:00,Victim reported upi fraud incident in Mysuru.,Closed
584,Identity Theft,Karnataka,Mangalore,29210,37,Female,2023-12-22 00:00:00,Victim reported identity theft incident in Mangalore.,Open
585,Phishing,Karnataka,Mangalore,33021,30,Female,2023-10-16 00:00:00,Victim reported phishing incident in Mangalore.,Open
586,Job Scam,Karnataka,Mysuru,30917,31,Male,2023-11-06 00:00:00,Victim reported job scam incident in Mysuru.,Open
587,KYC Scam,Karnataka,Bengaluru,16612,56,Female,2023-12-21 00:00:00,Victim reported kyc scam incident in Bengaluru.,Closed
588,Online Shopping Fraud,Karnataka,Mysuru,1969,44,Male,2023-07-20 00:00:00,Victim reported online shopping fraud incident in Mysuru.,Open
589,UPI Fraud,Karnataka,Mangalore,34400,41,Male,2023-04-22 00:00:00,Victim reported upi fraud incident in Mangalore.,Under Investigation
590,Social Media Hack,Karnataka,Mangalore,15210,56,Male,2023-11-02 00:00:00,Victim reported social media hack incident in Mangalore.,Closed
591,Online Shopping Fraud,Karnataka,Bengaluru,16496,42,Female,2023-01-24 00:00:00,Victim reported online shopping fraud incident in Bengaluru.,Under Investigation
592,Job Scam,Karnataka,Bengaluru,27080,41,Female,2024-01-01 00:00:00,Victim reported job scam incident in Bengaluru.,Open
593,KYC Scam,Karnataka,Mysuru,23091,22,Male,2023-05-04 00:00:00,Victim reported kyc scam incident in Mysuru.,Open
594,Identity Theft,Karnataka,Mangalore,9662,57,Female,2023-04-16 00:00:00,Victim reported identity theft incident in Mangalore.,Under Investigation
595,Identity Theft,Karnataka,Mangalore,9881,20,Male,2023-08-20 00:00:00,Victim reported identity theft incident in Mangalore.,Open
596,Social Media Hack,Karnataka,Bengaluru,10634,55,Male,2023-10-15 00:00:00,Victim reported social media hack incident in Bengaluru.,Closed
597,Identity Theft,Karnataka,Bengaluru,24242,27,Female,2023-10-09 00:00:00,Victim reported identity theft incident in Bengaluru.,Closed
598,Phishing,Karnataka,Mysuru,35252,60,Male,2023-06-19 00:00:00,Victim reported phishing incident in Mysuru.,Open
599,KYC Scam,Karnataka,Bengaluru,37404,44,Female,2023-04-21 00:00:00,Victim reported kyc scam incident in Bengaluru.,Closed
600,KYC Scam,Karnataka,Mangalore,5738,53,Female,2023-01-27 00:00:00,Victim reported kyc scam incident in Mangalore.,Closed
601,Credit Card Fraud,Karnataka,Mysuru,29167,20,Female,2023-04-14 00:00:00,Victim reported credit card fraud incident in Mysuru.,Closed
602,Phishing,Karnataka,Mangalore,39496,53,Female,2023-07-19 00:00:00,Victim reported phishing incident in Mangalore.,Closed
603,Online Shopping Fraud,Karnataka,Mysuru,26812,33,Male,2023-05-28 00:00:00,Victim reported online shopping fraud incident in Mysuru.,Open
604,Phishing,Karnataka,Bengaluru,10723,20,Male,2023-07-23 00:00:00,Victim reported phishing incident in Bengaluru.,Open
605,Job Scam,Karnataka,Mysuru,27044,50,Female,2023-03-26 00:00:00,Victim reported job scam incident in Mysuru.,Open
606,Phishing,Karnataka,Bengaluru,33669,36,Female,2023-11-23 00:00:00,Victim reported phishing incident in Bengaluru.,Open
607,Phishing,Karnataka,Mysuru,18560,27,Female,2023-01-29 00:00:00,Victim reported phishing incident in Mysuru.,Closed
608,Social Media Hack,Karnataka,Mangalore,23031,50,Male,2023-12-29 00:00:00,Victim reported social media hack incident in Mangalore.,Under Investigation
609,Online Shopping Fraud,Karnataka,Mangalore,18000,59,Male,2023-01-19 00:00:00,Victim reported online shopping fraud incident in Mangalore.,Closed
610,Phishing,Karnataka,Mysuru,10885,20,Female,2023-12-14 00:00:00,Victim reported phishing incident in Mysuru.,Open
611,KYC Scam,Karnataka,Mysuru,1560,52,Female,2023-01-27 00:00:00,Victim reported kyc scam incident in Mysuru.,Under Investigation
612,Identity Theft,Karnataka,Bengaluru,17419,28,Male,2023-08-26 00:00:00,Victim reported identity theft incident in Bengaluru.,Under Investigation
613,UPI Fraud,Karnataka,Mysuru,26814,25,Female,2023-01-07 00:00:00,Victim reported upi fraud incident in Mysuru.,Open
614,Job Scam,Karnataka,Mysuru,3577,32,Male,2023-10-14 00:00:00,Victim reported job scam incident in Mysuru.,Open
615,KYC Scam,Karnataka,Mangalore,6469,20,Male,2023-10-23 00:00:00,Victim reported kyc scam incident in Mangalore.,Under Investigation
616,Loan Scam,Karnataka,Mangalore,18474,33,Female,2023-01-23 00:00:00,Victim reported loan scam incident in Mangalore.,Open
617,Crypto Scam,Karnataka,Bengaluru,31870,20,Female,2023-11-03 00:00:00,Victim reported crypto scam incident in Bengaluru.,Under Investigation
618,UPI Fraud,Karnataka,Bengaluru,6201,20,Male,2023-09-01 00:00:00,Victim reported upi fraud incident in Bengaluru.,Under Investigation
619,UPI Fraud,Karnataka,Mysuru,9868,18,Female,2023-04-02 00:00:00,Victim reported upi fraud incident in Mysuru.,Under Investigation
620,Job Scam,Karnataka,Mysuru,12879,19,Male,2023-08-29 00:00:00,Victim reported job scam incident in Mysuru.,Under Investigation
621,Credit Card Fraud,Karnataka,Bengaluru,34648,57,Male,2023-03-04 00:00:00,Victim reported credit card fraud incident in Bengaluru.,Open
622,Loan Scam,Karnataka,Bengaluru,31525,24,Male,2023-11-24 00:00:00,Victim reported loan scam incident in Bengaluru.,Closed
623,Online Shopping Fraud,Karnataka,Mangalore,4765,29,Male,2023-10-19 00:00:00,Victim reported online shopping fraud incident in Mangalore.,Under Investigation
624,Crypto Scam,Karnataka,Bengaluru,2743,43,Female,2023-01-10 00:00:00,Victim reported crypto scam incident in Bengaluru.,Closed
625,UPI Fraud,Karnataka,Mangalore,7329,29,Female,2023-04-26 00:00:00,Victim reported upi fraud incident in Mangalore.,Closed
626,Credit Card Fraud,Karnataka,Mangalore,42389,47,Female,2023-11-09 00:00:00,Victim reported credit card fraud incident in Mangalore.,Under Investigation
627,Online Shopping Fraud,Karnataka,Mangalore,4173,38,Female,2023-02-25 00:00:00,Victim reported online shopping fraud incident in Mangalore.,Open
628,Identity Theft,Karnataka,Bengaluru,8496,42,Female,2023-04-08 00:00:00,Victim reported identity theft incident in Bengaluru.,Open
629,Job Scam,Karnataka,Mysuru,49040,30,Female,2023-10-06 00:00:00,Victim reported job scam incident in Mysuru.,Under Investigation
630,Online Shopping Fraud,Karnataka,Mangalore,16542,46,Male,2023-01-21 00:00:00,Victim reported online shopping fraud incident in Mangalore.,Closed
631,Loan Scam,Delhi,New Delhi,3832,20,Female,2023-08-21 00:00:00,Victim reported loan scam incident in New Delhi.,Under Investigation
632,Identity Theft,Delhi,New Delhi,557,26,Female,2023-05-11 00:00:00,Victim reported identity theft incident in New Delhi.,Under Investigation
633,UPI Fraud,Delhi,New Delhi,14466,38,Male,2023-02-10 00:00:00,Victim reported upi fraud incident in New Delhi.,Closed
634,Identity Theft,Delhi,New Delhi,4350,32,Female,2023-01-21 00:00:00,Victim reported identity theft incident in New Delhi.,Under Investigation
635,Credit Card Fraud,Delhi,New Delhi,15496,19,Female,2023-10-05 00:00:00,Victim reported credit card fraud incident in New Delhi.,Under Investigation
636,Phishing,Delhi,New Delhi,30730,47,Female,2023-07-04 00:00:00,Victim reported phishing incident in New Delhi.,Closed
637,Identity Theft,Delhi,New Delhi,20174,45,Female,2023-04-12 00:00:00,Victim reported identity theft incident in New Delhi.,Under Investigation
638,KYC Scam,Delhi,New Delhi,44082,36,Female,2023-07-14 00:00:00,Victim reported kyc scam incident in New Delhi.,Open
639,Crypto Scam,Delhi,New Delhi,16794,18,Female,2023-09-17 00:00:00,Victim reported crypto scam incident in New Delhi.,Under Investigation
640,Online Shopping Fraud,Delhi,New Delhi,4388,60,Female,2023-03-02 00:00:00,Victim reported online shopping fraud incident in New Delhi.,Closed
641,UPI Fraud,Delhi,New Delhi,41665,23,Male,2023-10-06 00:00:00,Victim reported upi fraud incident in New Delhi.,Closed
642,Identity Theft,Delhi,New Delhi,2410,25,Male,2023-01-31 00:00:00,Victim reported identity theft incident in New Delhi.,Open
643,Online Shopping Fraud,Delhi,New Delhi,10071,29,Female,2023-06-18 00:00:00,Victim reported online shopping fraud incident in New Delhi.,Closed
644,Job Scam,Delhi,New Delhi,11470,49,Male,2023-10-15 00:00:00,Victim reported job scam incident in New Delhi.,Open
645,Phishing,Delhi,New Delhi,30062,43,Male,2023-08-22 00:00:00,Victim reported phishing incident in New Delhi.,Closed
646,Phishing,Delhi,New Delhi,42013,36,Male,2023-02-16 00:00:00,Victim reported phishing incident in New Delhi.,Closed
647,Crypto Scam,Delhi,New Delhi,6010,38,Male,2023-08-28 00:00:00,Victim reported crypto scam incident in New Delhi.,Closed
648,Identity Theft,Delhi,New Delhi,23611,25,Female,2023-04-24 00:00:00,Victim reported identity theft incident in New Delhi.,Under Investigation
649,Job Scam,Delhi,New Delhi,31469,35,Male,2023-04-21 00:00:00,Victim reported job scam incident in New Delhi.,Under Investigation
650,Social Media Hack,Delhi,New Delhi,23370,25,Female,2023-04-02 00:00:00,Victim reported social media hack incident in New Delhi.,Under Investigation
651,Loan Scam,Delhi,New Delhi,48563,18,Male,2023-12-19 00:00:00,Victim reported loan scam incident in New Delhi.,Open
652,Online Shopping Fraud,Delhi,New Delhi,39742,21,Female,2023-01-04 00:00:00,Victim reported online shopping fraud incident in New Delhi.,Open
653,Job Scam,Delhi,New Delhi,41580,56,Male,2023-12-08 00:00:00,Victim reported job scam incident in New Delhi.,Closed
654,Social Media Hack,Delhi,New Delhi,17513,58,Female,2023-12-03 00:00:00,Victim reported social media hack incident in New Delhi.,Open
655,Social Media Hack,Delhi,New Delhi,5870,58,Female,2023-12-16 00:00:00,Victim reported social media hack incident in New Delhi.,Closed
656,Social Media Hack,Delhi,New Delhi,5083,52,Female,2023-02-26 00:00:00,Victim reported social media hack incident in New Delhi.,Open
657,Identity Theft,Delhi,New Delhi,9681,50,Male,2023-12-22 00:00:00,Victim reported identity theft incident in New Delhi.,Open
658,UPI Fraud,Delhi,New Delhi,25049,51,Female,2023-12-19 00:00:00,Victim reported upi fraud incident in New Delhi.,Open
659,Identity Theft,Delhi,New Delhi,16756,22,Female,2023-08-04 00:00:00,Victim reported identity theft incident in New Delhi.,Closed
660,KYC Scam,Delhi,New Delhi,21666,28,Male,2023-08-08 00:00:00,Victim reported kyc scam incident in New Delhi.,Closed
661,Social Media Hack,Delhi,New Delhi,6574,21,Female,2023-11-05 00:00:00,Victim reported social media hack incident in New Delhi.,Open
662,KYC Scam,Delhi,New Delhi,31228,30,Female,2023-07-07 00:00:00,Victim reported kyc scam incident in New Delhi.,Under Investigation
663,Credit Card Fraud,Delhi,New Delhi,38010,40,Female,2023-01-28 00:00:00,Victim reported credit card fraud incident in New Delhi.,Closed
664,UPI Fraud,Delhi,New Delhi,44365,23,Female,2023-06-06 00:00:00,Victim reported upi fraud incident in New Delhi.,Under Investigation
665,Loan Scam,Delhi,New Delhi,30331,47,Male,2023-11-09 00:00:00,Victim reported loan scam incident in New Delhi.,Under Investigation
666,Social Media Hack,Delhi,New Delhi,29357,53,Female,2023-11-30 00:00:00,Victim reported social media hack incident in New Delhi.,Under Investigation
667,Phishing,Delhi,New Delhi,25965,34,Male,2023-04-30 00:00:00,Victim reported phishing incident in New Delhi.,Under Investigation
668,Job Scam,Delhi,New Delhi,6392,53,Female,2023-11-02 00:00:00,Victim reported job scam incident in New Delhi.,Open
669,Online Shopping Fraud,Delhi,New Delhi,40528,22,Female,2023-08-16 00:00:00,Victim reported online shopping fraud incident in New Delhi.,Open
670,Job Scam,Delhi,New Delhi,24766,30,Female,2023-07-26 00:00:00,Victim reported job scam incident in New Delhi.,Closed
671,Loan Scam,Delhi,New Delhi,12825,45,Male,2023-09-15 00:00:00,Victim reported loan scam incident in New Delhi.,Under Investigation
672,UPI Fraud,Delhi,New Delhi,33742,45,Female,2023-02-23 00:00:00,Victim reported upi fraud incident in New Delhi.,Open
673,KYC Scam,Delhi,New Delhi,8594,38,Male,2023-01-02 00:00:00,Victim reported kyc scam incident in New Delhi.,Closed
674,Identity Theft,Delhi,New Delhi,30335,27,Male,2023-10-19 00:00:00,Victim reported identity theft incident in New Delhi.,Open
675,Social Media Hack,Delhi,New Delhi,37303,55,Female,2023-10-13 00:00:00,Victim reported social media hack incident in New Delhi.,Closed
676,Identity Theft,Delhi,New Delhi,2062,55,Female,2023-01-13 00:00:00,Victim reported identity theft incident in New Delhi.,Open
677,Credit Card Fraud,Delhi,New Delhi,45546,34,Male,2023-01-20 00:00:00,Victim reported credit card fraud incident in New Delhi.,Open
678,Phishing,Delhi,New Delhi,46373,48,Male,2023-03-18 00:00:00,Victim reported phishing incident in New Delhi.,Closed
679,Loan Scam,Delhi,New Delhi,40511,26,Male,2023-09-20 00:00:00,Victim reported loan scam incident in New Delhi.,Open
680,Crypto Scam,Delhi,New Delhi,24546,29,Male,2023-05-05 00:00:00,Victim reported crypto scam incident in New Delhi.,Open
681,Phishing,Delhi,New Delhi,22725,56,Female,2023-02-25 00:00:00,Victim reported phishing incident in New Delhi.,Closed
682,Credit Card Fraud,Delhi,New Delhi,32831,39,Female,2023-03-06 00:00:00,Victim reported credit card fraud incident in New Delhi.,Under Investigation
